NUM,NAME,SCORE,ABV,DES,TASTE,IMG
51,STOLICHNAYA BLUEBERI,3.93,37.5,"First introduced in 2006, this is Stoli's blueberry flavored vodka. Grain based (wheat and rye). Bottled at 37.5% ABV.","{""grain"":25,""earthy"":0,""spicy"":15,""herbal"":0,""oily"":15,""chemical"":15,""rich"":35,""sweet"":55,""mineral"":0,""neutral"":10,""harsh"":10,""bitter"":30,""fruity"":85,""floral"":15}","https://ip-distiller.imgix.net/images/spirits/6db723f0-5d2e-0135-dc87-4a5b1c9c27d6/stolichnaya_blueberi_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
52,DEEP EDDY PEACH,3.17,35,none,none,"https://ip-distiller.imgix.net/images/spirits/ad519b00-af5c-0137-8fdb-3e0e4a3f199d/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
53,SMIRNOFF PEPPERMINT TWIST,2.92,30,none,none,"https://ip-distiller.imgix.net/images/spirits/bf882090-370b-0137-ee16-52a513a030ce/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
54,PRAIRIE CUCUMBER VODKA,3.51,35,"A Minnesota operation, Prairie spirits buys corn from local farmers to use as the base in all of their spirits. The corn is grown organically and the farmers employ traditional methods to take of invasive weeds such as controlled brush fires as opposed to modern pesticides. The left over grains are used as animal feed for neighboring livestock. With the cucumber infusion natural cucumber flavors are added at the end of distillation.","{""grain"":0,""earthy"":0,""spicy"":0,""herbal"":25,""oily"":0,""chemical"":65,""rich"":20,""sweet"":65,""mineral"":0,""neutral"":0,""harsh"":0,""bitter"":0,""fruity"":0,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/84face80-b5f3-0135-03c4-3216d1100303/prairie_cucumber_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
55,SVEDKA MANGO PINEAPPLE,3.13,35,"Introduced in 2014, this flavored vodka uses Svedka's standard vodka as its base which is column-distilled from Swedish winter wheat. Natural mango and pineapple flavors are added. Bottled at 35% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/b9626740-99c8-0135-188e-760d491ef1bf/svedka_mango_pineapple_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
56,STOLICHNAYA OHRANJ,3.5,37.5,Ohranj is Stoli's orange-flavored vodka. Grain based (wheat and rye). Bottled at 37.5% ABV.,none,"https://ip-distiller.imgix.net/images/spirits/25cb5320-99bd-0135-14e0-0e3c6d1e25b8/stolichnaya_ohranj_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
57,BLAUM BROS. HELLFYRE VODKA,3.79,40,"Blaum Bros is a craft distillery housed in Galena, Illinois. A true artisanal affair, the brothers use only local grains that are milled and fermented on location. Hellfyre is created by macerating jalapeños, habaneros, and black peppercorn in their very competent vodka. The vodka is made of wheat and rye and a return to a historic grain-focused style.","{""grain"":75,""earthy"":40,""spicy"":90,""herbal"":20,""oily"":5,""chemical"":0,""rich"":55,""sweet"":65,""mineral"":10,""neutral"":5,""harsh"":20,""bitter"":0,""fruity"":0,""floral"":45}","https://ip-distiller.imgix.net/images/spirits/499242f0-98c2-0135-ed1f-3e791e72969c/blaum_bros_hellfyre_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
58,SMIRNOFF LIME,2.96,35,This flavored vodka uses the classic grain-based No. 21 vodka as its base. It is infused with natural lime flavors. Bottled at 35% ABV,none,"https://ip-distiller.imgix.net/images/spirits/bbb8add0-944c-0135-3a57-46a569c91afa/smirnoff_lime_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
59,HANGAR 1 BUDDHA'S HAND CITRON VODKA,3.58,40,"This citrus-flavored vodka from Hangar 1 is made using grain from the Midwest and Buddha's Hand, also known as a fingered citron. It is very aromatic and has almost no pulp or juice. The distillery is located in a hangar on the grounds of the now-closed Alameda Naval Air Station. Hangar 1 distills a myriad of flavored vodkas, some only seasonally.",none,"https://ip-distiller.imgix.net/images/spirits/16b3cef0-8d15-0135-c334-2a6c85e607e8/hangar_1_buddhas_hand_citron_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
60,GREY GOOSE LE CITRON,3.29,40,"This citrus-flavored vodka is made from natural ingredients. Macerated lemons from Menton, a town on the French Riviera are used as well as citrus oil from Argentine and Brazilian lemons. These two methods yield citrus oil which are blended and added to Grey Goose's standard winter wheat based vodka.",none,"https://ip-distiller.imgix.net/images/spirits/483d62f0-7ca1-0135-8683-5a43e0274d3a/grey_goose_le_citron_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
61,OYO HONEY VANILLA BEAN VODKA,4.04,40,"Made at Middle West Spirits in Columbus, Ohio, this vodka uses its flagship OYO American Character Vodka as its base. That vodka is made from local, soft red wheat. For this bottling, local wildflower honey and single-source, fair-trade, organic vanilla beans are used for flavoring. Bottled at 80 proof unfiltered. Kosher.","{""grain"":25,""earthy"":0,""spicy"":60,""herbal"":0,""oily"":35,""chemical"":0,""rich"":65,""sweet"":90,""mineral"":0,""neutral"":25,""harsh"":0,""bitter"":0,""fruity"":0,""floral"":65}","https://ip-distiller.imgix.net/images/spirits/857c7900-73bc-0135-317f-42f8e2087b38/oyo_honey_vanilla_bean_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
62,DOGFISH HEAD ROASTED PEANUT,3.58,40,none,none,"https://ip-distiller.imgix.net/images/spirits/65496230-d81e-0137-6a6e-56c5da43ed75/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
63,ABSOLUT GRAPEFRUIT,3.9,40,"This flavor extension for Absolut launched in summer 2018. As is the case for all Absolut flavors, the brand's standard vodka made from winter wheat forms the base. Natural grapefruit flavor is added to show ""the distinct character of pink grapefruit"". No added sugar or artificial flavors added. Bottled at 80 proof.","{""grain"":25,""earthy"":0,""spicy"":25,""herbal"":0,""oily"":35,""chemical"":10,""rich"":35,""sweet"":25,""mineral"":0,""neutral"":0,""harsh"":10,""bitter"":50,""fruity"":90,""floral"":10}","https://ip-distiller.imgix.net/images/spirits/8bb016f0-6830-0136-1b50-1627788b2820/absolut_grapefruit_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
64,HANGAR 1 ROSÉ,3.25,30,"Created by head distiller, Caley Shoemaker, Hangar 1 Rosé uses real California rosé wine to flavor their classic vodka made from Midwest grains and wine grapes. Bottled at 30% ABV.","{""grain"":25,""earthy"":10,""spicy"":20,""herbal"":10,""oily"":45,""chemical"":0,""rich"":55,""sweet"":30,""mineral"":15,""neutral"":25,""harsh"":15,""bitter"":25,""fruity"":70,""floral"":15}","https://ip-distiller.imgix.net/images/spirits/5218d840-04a5-0136-499f-366a97146cf3/hangar_1_rose_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
65,INFUSE SPIRITS MANGO HABANERO VODKA,4.05,40,"This California brand infuses real fruits and spices for their flavored vodka. Starting with their unflavored corn-based vodka, they infuse dried red mango and habanero pepper for at least 30 days which you can still see in the bottle. 1.8 g/oz of sugar added. Gluten free. Bottled at 40% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/624972f0-a4ac-0135-8c04-3eb9a6a0681a/infuse_spirits_mango_habanero_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
66,360 DOUBLE CHOCOLATE,4.25,35,"This chocolate-flavored vodka is made with natural flavors including sugar. The base vodka is made using locally-sourced corn. 360 Vodka is ""eco-friendly"", their bottle is made from recycled glass, recycled paper, and printed using eco-friendly ink. Bottled at 35% ABV. Try in a Colorado Bulldog!","{""grain"":0,""earthy"":0,""spicy"":0,""herbal"":0,""oily"":25,""chemical"":99,""rich"":25,""sweet"":99,""mineral"":0,""neutral"":0,""harsh"":0,""bitter"":10,""fruity"":0,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/2489d6d0-9e66-0135-bbe6-42f6c290634c/360_dark_chocolate_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
67,SMIRNOFF WHIPPED CREAM,3,30,"First released in 2011, Whipped Cream is part of Smirnoff's Confections flavored vodka line. It uses the classic grain-based No. 21 vodka as its base. Bottled at 30% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/276fa350-9450-0135-3a5c-46a569c91afa/smirnoff_whipped_cream_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
68,SMIRNOFF BLUEBERRY,3.25,35,This flavored vodka uses the classic grain-based No. 21 vodka as its base. It is infused with natural blueberry flavors. Bottled at 35% ABV,none,"https://ip-distiller.imgix.net/images/spirits/f21accc0-944b-0135-3a54-46a569c91afa/smirnoff_blueberry_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
69,ABSOLUT CHERRYS,2.8,40,"First introduced in 2012, this vodka is made using Absolut's standard winter-wheat-based vodka with cherries, white cranberries, and plum. No sugar added. Bottled at 40% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/dd2d6460-8dca-0135-d75e-260a519d3129/absolut_cherrys_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
70,ABSOLUT APEACH,3.55,40,"First released in 2005, this vodka is made using Absolut's standard winter-wheat-based vodka with natural peach flavor. No sugar added. Bottled at 40% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/1753ad10-8d26-0135-d18a-3ad7bcfc7ba5/absolut_apeach_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
71,SMIRNOFF CITRUS,2.08,35,"This citrus flavored vodka uses the classic grain-based No. 21 vodka as its base. It is infused with natural citrus flavors. Bottled at 35% ABV. It has been labeled as ""Citrus Twist"".",none,"https://ip-distiller.imgix.net/images/spirits/3094d070-88f7-0135-40f4-7aaa98deef23/smirnoff_citrus_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
72,ABSOLUT RUBY RED,3.9,40,"First introduced in 2006, Ruby Red is a grapefruit-flavored vodka. It is made with Absolut's standard winter wheat vodka as its base along with natural flavorings. No sugar is added.",none,"https://ip-distiller.imgix.net/images/spirits/6a116b10-6823-0135-6a37-7ae45e62f971/absolut_ruby_red_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
73,CÎROC SUMMER CITRUS,2.94,35,CÎROC Summer Citrus is distilled from French grapes and infused with natural orange & citrus flavors. It is gluten-free and bottled at 35% ABV. Limited availability begins March 2021.,none,"https://ip-distiller.imgix.net/images/spirits/fbf67cc0-68dc-0139-8776-028a5bffc67a/cirocsummer_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
74,VAN GOGH DOUBLE ESPRESSO VODKA,3.75,35,none,none,"https://ip-distiller.imgix.net/images/spirits/d5b8e240-e3f8-0138-ff32-62143724001c/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
75,ABSOLUT JUICE PEAR & ELDERFLOWER EDITION,2.44,35,Absolut Juice Pear & Elderflower Edition is the third release in the brand's Juice line up following Absolut Juice Apple and Absolut Juice Strawberry. The flavored vodka is made with no artifical flavors or synthetic colors. Each bottle contains 5% real juice in its composition. Bottled at 35% ABV. Available April 2020.,"{""grain"":15,""earthy"":10,""spicy"":20,""herbal"":0,""oily"":15,""chemical"":0,""rich"":45,""sweet"":60,""mineral"":0,""neutral"":0,""harsh"":20,""bitter"":20,""fruity"":80,""floral"":85}","https://ip-distiller.imgix.net/images/spirits/b0f05ed0-566f-0138-4135-625238ec55a9/absolut_juice_pear_elderflower_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
76,DEEP EDDY ORANGE,2.75,35,Deep Eddy Orange is made using the brand's gluten free corn-based Original Vodka as its base. Real orange juice is used in its production.,none,"https://ip-distiller.imgix.net/images/spirits/dd34da00-f5dc-0137-bc4d-66d629a67dde/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
77,HARD TRUTH CINNAMON VODKA,4.38,,none,none,"https://ip-distiller.imgix.net/images/spirits/295a3300-c541-0137-301d-22d8199d0657/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
78,SOPLICA ŚLIWKOWA,4.44,30,none,none,"https://ip-distiller.imgix.net/images/spirits/c94f97d0-922d-0137-9900-225bad741c10/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
79,VALENTINE DISTILLING WHITE BLOSSOM,4.69,35,none,none,"https://ip-distiller.imgix.net/images/spirits/8bc4dc50-8dde-0137-3d3b-6250783095a7/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
80,ABSOLUT JUICE STRAWBERRY EDITION,3.63,35,Absolut Juice Strawberry Edition was released in summer 2019. It is made with Absolut Vodka and 5% fruit juice. The color is obtained by the natural juice. No artificial flavors are added. Each serving contains just 99 calories per 1.5 fl oz.,"{""grain"":15,""earthy"":0,""spicy"":0,""herbal"":0,""oily"":30,""chemical"":0,""rich"":0,""sweet"":80,""mineral"":0,""neutral"":0,""harsh"":0,""bitter"":0,""fruity"":30,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/61741fb0-8ae7-0137-79e7-36b990f55172/absolut_juice_strawberry_edition_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
81,DEATH WISH COFFEE,2.81,40,none,none,"https://ip-distiller.imgix.net/images/spirits/02e86880-5736-0137-c127-3a8cb3cc8fb0/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
82,CÎROC SUMMER WATERMELON,3.94,35,This flavored vodka from CÎROC uses its flagship grape-based vodka along with watermelon and other natural flavors. It's bottled at 35% ABV and available for a limited time starting in April 2019.,none,"https://ip-distiller.imgix.net/images/spirits/d2b56010-42d2-0137-21cc-064025a60969/ciroc_summer_watermelon_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
83,BRECKENRIDGE DISTILLERY CHILI CHILE VODKA,3.75,,none,none,"https://ip-distiller.imgix.net/images/spirits/2039d400-0ca1-0137-13ca-7a02fd17a596/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
84,ORIGINAL KRUPNIK HONEY LIQUEUR,4.46,38,none,none,"https://ip-distiller.imgix.net/images/spirits/f3796850-fb41-0136-17e5-76a1e7856db2/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
85,BRECKENRIDGE ESPRESSO VODKA,3.81,40,none,none,"https://ip-distiller.imgix.net/images/spirits/46fa9a90-e88d-0136-a7e9-42977a386b2f/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
86,HANGAR 1 MANDARIN BLOSSOM ORANGE FLAVOUR VODKA,4.38,40,none,none,"https://ip-distiller.imgix.net/images/spirits/5085dd00-d870-0136-069a-06d7d7d83d0c/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
87,HUMBOLDT'S FINEST HEMP INFUSED VODKA,3.38,40,"Humboldt's Finest is infused with a legal food-grade hemp, without any detectable THC, so it's legal in all 50 states. The distillery's USDA certified organic sugarcane-based vodka is the base. Located in Northern California the Humboldt Distillery has access to one of the freshest water sources around a redwood forest.","{""grain"":0,""earthy"":55,""spicy"":35,""herbal"":99,""oily"":10,""chemical"":0,""rich"":15,""sweet"":65,""mineral"":5,""neutral"":0,""harsh"":15,""bitter"":15,""fruity"":0,""floral"":65}","https://ip-distiller.imgix.net/images/spirits/5429f010-4e32-0136-83b6-123bf00e2878/humboldt_hemp_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
88,INFUSE SPIRITS PEACH VODKA,4.25,40,"This California brand infuses real fruits and spices for their flavored vodka. Starting with their unflavored corn-based vodka, they infuse dried freestone peaches for a minimum of 30 days. You can still see them in the bottle. 1.65 g/oz of sugar used. Gluten free. Bottled at 40% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/c53943d0-a4aa-0135-1d2f-0a5a2cc9171c/infuse_spirits_peach_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
